date,scenario,country,product,product_family,segment,units,list_price,discount_rate,gross_sales,discount_value,net_revenue,unit_cost,cogs,gross_profit,gross_margin_pct
2026-06-01,Latest Forecast,Netherlands,EdgeHub Pro,Control Systems,SME,13,44150,0.021264,573950,12204.47,561745.53,25070.11,325911.43,235834.1,0.419824
2026-06-01,Latest Forecast,Netherlands,EdgeHub Pro,Control Systems,Systems Integrator,12,44150,0.103276,529800,54715.62,475084.38,25070.11,300841.32,174243.06,0.366762
2026-06-01,Latest Forecast,Netherlands,Sensor Lite,Sensor Systems,Distributor,133,4100,0.144838,545300,78980.16,466319.84,1663.1,221192.3,245127.54,0.525664
2026-06-01,Latest Forecast,Netherlands,Sensor Lite,Sensor Systems,Enterprise,93,4100,0.051409,381300,19602.25,361697.75,1663.1,154668.3,207029.45,0.572382
2026-06-01,Latest Forecast,Netherlands,Sensor Lite,Sensor Systems,SME,87,4100,0.032122,356700,11457.92,345242.08,1663.1,144689.7,200552.38,0.580904
2026-06-01,Latest Forecast,Netherlands,Sensor Lite,Sensor Systems,Systems Integrator,71,4100,0.081993,291100,23868.16,267231.84,1663.1,118080.1,149151.74,0.558136
2026-06-01,Latest Forecast,Netherlands,Sensor X,Sensor Systems,Distributor,87,8000,0.132305,696000,92084.28,603915.72,3482.54,302980.98,300934.74,0.498306
2026-06-01,Latest Forecast,Netherlands,Sensor X,Sensor Systems,Enterprise,91,8000,0.074844,728000,54486.43,673513.57,3482.54,316911.14,356602.43,0.529466
2026-06-01,Latest Forecast,Netherlands,Sensor X,Sensor Systems,SME,64,8000,0.048657,512000,24912.38,487087.62,3482.54,222882.56,264205.06,0.542418
2026-06-01,Latest Forecast,Netherlands,Sensor X,Sensor Systems,Systems Integrator,55,8000,0.090879,440000,39986.76,400013.24,3482.54,191539.7,208473.54,0.521167
2026-06-01,Latest Forecast,Netherlands,Sensor X Pro,Sensor Systems,Distributor,65,12100,0.153982,786500,121106.84,665393.16,5541.17,360176.05,305217.11,0.458702
2026-06-01,Latest Forecast,Netherlands,Sensor X Pro,Sensor Systems,Enterprise,67,12100,0.067885,810700,55034.37,755665.63,5541.17,371258.39,384407.24,0.5087
2026-06-01,Latest Forecast,Netherlands,Sensor X Pro,Sensor Systems,SME,42,12100,0.049175,508200,24990.74,483209.26,5541.17,232729.14,250480.12,0.518368
2026-06-01,Latest Forecast,Netherlands,Sensor X Pro,Sensor Systems,Systems Integrator,38,12100,0.112413,459800,51687.5,408112.5,5541.17,210564.46,197548.04,0.484053
2026-06-01,Latest Forecast,Netherlands,Service Kit,Accessories & Services,Distributor,64,5050,0.129769,323200,41941.34,281258.66,1575.79,100850.56,180408.1,0.641431
2026-06-01,Latest Forecast,Netherlands,Service Kit,Accessories & Services,Enterprise,78,5050,0.088692,393900,34935.78,358964.22,1575.79,122911.62,236052.6,0.657594
2026-06-01,Latest Forecast,Netherlands,Service Kit,Accessories & Services,SME,46,5050,0.026216,232300,6089.98,226210.02,1575.79,72486.34,153723.68,0.679562
2026-06-01,Latest Forecast,Netherlands,Service Kit,Accessories & Services,Systems Integrator,47,5050,0.119581,237350,28382.55,208967.45,1575.79,74062.13,134905.32,0.645581
2026-06-01,Latest Forecast,Norway,Connectivity Pack,Accessories & Services,Distributor,73,3100,0.130208,226300,29466.07,196833.93,933.05,68112.65,128721.28,0.653959
2026-06-01,Latest Forecast,Norway,Connectivity Pack,Accessories & Services,Enterprise,183,3100,0.056952,567300,32308.87,534991.13,933.05,170748.15,364242.98,0.680839
2026-06-01,Latest Forecast,Norway,Connectivity Pack,Accessories & Services,SME,101,3100,0.014305,313100,4478.9,308621.1,933.05,94238.05,214383.05,0.694648
2026-06-01,Latest Forecast,Norway,Connectivity Pack,Accessories & Services,Systems Integrator,69,3100,0.135084,213900,28894.47,185005.53,933.05,64380.45,120625.08,0.652008
2026-06-01,Latest Forecast,Norway,Control Mini,Control Systems,Distributor,36,15400,0.146357,554400,81140.32,473259.68,7746.87,278887.32,194372.36,0.41071
2026-06-01,Latest Forecast,Norway,Control Mini,Control Systems,Enterprise,77,15400,0.065963,1185800,78218.93,1107581.07,7746.87,596508.99,511072.08,0.461431
2026-06-01,Latest Forecast,Norway,Control Mini,Control Systems,SME,51,15400,0.031156,785400,24469.92,760930.08,7746.87,395090.37,365839.71,0.48078
2026-06-01,Latest Forecast,Norway,Control Mini,Control Systems,Systems Integrator,42,15400,0.109847,646800,71049.04,575750.96,7746.87,325368.54,250382.42,0.43488
2026-06-01,Latest Forecast,Norway,EdgeHub Core,Control Systems,Distributor,33,29700,0.104673,980100,102590.01,877509.99,15791.28,521112.24,356397.75,0.406147
2026-06-01,Latest Forecast,Norway,EdgeHub Core,Control Systems,Enterprise,76,29700,0.069614,2257200,157132.72,2100067.28,15791.28,1200137.28,899930.0,0.428524
2026-06-01,Latest Forecast,Norway,EdgeHub Core,Control Systems,SME,47,29700,0.050384,1395900,70331.03,1325568.97,15791.28,742190.16,583378.81,0.440097
2026-06-01,Latest Forecast,Norway,EdgeHub Core,Control Systems,Systems Integrator,35,29700,0.096429,1039500,100237.95,939262.05,15791.28,552694.8,386567.25,0.411565
2026-06-01,Latest Forecast,Norway,EdgeHub Pro,Control Systems,Distributor,22,44600,0.152929,981200,150053.93,831146.07,25131.1,552884.2,278261.87,0.334793
2026-06-01,Latest Forecast,Norway,EdgeHub Pro,Control Systems,Enterprise,53,44600,0.086895,2363800,205402.4,2158397.6,25131.1,1331948.3,826449.3,0.382899
2026-06-01,Latest Forecast,Norway,EdgeHub Pro,Control Systems,SME,32,44600,0.060564,1427200,86436.94,1340763.06,25131.1,804195.2,536567.86,0.400196
2026-06-01,Latest Forecast,Norway,EdgeHub Pro,Control Systems,Systems Integrator,22,44600,0.09341,981200,91653.89,889546.11,25131.1,552884.2,336661.91,0.378465
2026-06-01,Latest Forecast,Norway,Sensor Lite,Sensor Systems,Distributor,84,4150,0.150538,348600,52477.55,296122.45,1660.08,139446.72,156675.73,0.529091
2026-06-01,Latest Forecast,Norway,Sensor Lite,Sensor Systems,Enterprise,175,4150,0.074918,726250,54409.2,671840.8,1660.08,290514.0,381326.8,0.567585
2026-06-01,Latest Forecast,Norway,Sensor Lite,Sensor Systems,SME,126,4150,0.036737,522900,19209.78,503690.22,1660.08,209170.08,294520.14,0.584725
2026-06-01,Latest Forecast,Norway,Sensor Lite,Sensor Systems,Systems Integrator,75,4150,0.113781,311250,35414.34,275835.66,1660.08,124506.0,151329.66,0.548623
2026-06-01,Latest Forecast,Norway,Sensor X,Sensor Systems,Distributor,66,8050,0.142901,531300,75923.3,455376.7,3427.54,226217.64,229159.06,0.50323
2026-06-01,Latest Forecast,Norway,Sensor X,Sensor Systems,Enterprise,146,8050,0.052704,1175300,61943.01,1113356.99,3427.54,500420.84,612936.15,0.55053
2026-06-01,Latest Forecast,Norway,Sensor X,Sensor Systems,SME,94,8050,0.043065,756700,32587.29,724112.71,3427.54,322188.76,401923.95,0.555057
2026-06-01,Latest Forecast,Norway,Sensor X,Sensor Systems,Systems Integrator,66,8050,0.103082,531300,54767.47,476532.53,3427.54,226217.64,250314.89,0.525284
2026-06-01,Latest Forecast,Norway,Sensor X Pro,Sensor Systems,Distributor,48,12200,0.150255,585600,87989.33,497610.67,5726.91,274891.68,222718.99,0.447577
2026-06-01,Latest Forecast,Norway,Sensor X Pro,Sensor Systems,Enterprise,106,12200,0.071256,1293200,92148.26,1201051.74,5726.91,607052.46,593999.28,0.494566
2026-06-01,Latest Forecast,Norway,Sensor X Pro,Sensor Systems,SME,71,12200,0.032085,866200,27792.03,838407.97,5726.91,406610.61,431797.36,0.515021
2026-06-01,Latest Forecast,Norway,Sensor X Pro,Sensor Systems,Systems Integrator,51,12200,0.100809,622200,62723.36,559476.64,5726.91,292072.41,267404.23,0.477954
2026-06-01,Latest Forecast,Norway,Service Kit,Accessories & Services,Distributor,71,5100,0.14922,362100,54032.56,308067.44,1598.43,113488.53,194578.91,0.631611
2026-06-01,Latest Forecast,Norway,Service Kit,Accessories & Services,Enterprise,151,5100,0.075501,770100,58143.32,711956.68,1598.43,241362.93,470593.75,0.660986
2026-06-01,Latest Forecast,Norway,Service Kit,Accessories & Services,SME,101,5100,0.032617,515100,16801.02,498298.98,1598.43,161441.43,336857.55,0.676015
2026-06-01,Latest Forecast,Norway,Service Kit,Accessories & Services,Systems Integrator,64,5100,0.09616,326400,31386.62,295013.38,1598.43,102299.52,192713.86,0.653238
2026-06-01,Latest Forecast,Sweden,Connectivity Pack,Accessories & Services,Distributor,76,3000,0.137011,228000,31238.51,196761.49,940.8,71500.8,125260.69,0.636612
2026-06-01,Latest Forecast,Sweden,Connectivity Pack,Accessories & Services,Enterprise,107,3000,0.096817,321000,31078.26,289921.74,940.8,100665.6,189256.14,0.652784
2026-06-01,Latest Forecast,Sweden,Connectivity Pack,Accessories & Services,SME,74,3000,0.027859,222000,6184.7,215815.3,940.8,69619.2,146196.1,0.677413
2026-06-01,Latest Forecast,Sweden,Connectivity Pack,Accessories & Services,Systems Integrator,54,3000,0.131224,162000,21258.29,140741.71,940.8,50803.2,89938.51,0.639032
2026-06-01,Latest Forecast,Sweden,Control Mini,Control Systems,Distributor,38,15100,0.160586,573800,92144.25,481655.75,7842.3,298007.4,183648.35,0.381285
2026-06-01,Latest Forecast,Sweden,Control Mini,Control Systems,Enterprise,61,15100,0.077056,921100,70976.28,850123.72,7842.3,478380.3,371743.42,0.437282
2026-06-01,Latest Forecast,Sweden,Control Mini,Control Systems,SME,41,15100,0.063129,619100,39083.16,580016.84,7842.3,321534.3,258482.54,0.445647
2026-06-01,Latest Forecast,Sweden,Control Mini,Control Systems,Systems Integrator,33,15100,0.106629,498300,53133.23,445166.77,7842.3,258795.9,186370.87,0.418654
2026-06-01,Latest Forecast,Sweden,EdgeHub Core,Control Systems,Distributor,35,29150,0.139082,1020250,141898.41,878351.59,15789.59,552635.65,325715.94,0.370826
2026-06-01,Latest Forecast,Sweden,EdgeHub Core,Control Systems,Enterprise,47,29150,0.061497,1370050,84253.96,1285796.04,15789.59,742110.73,543685.31,0.422839
2026-06-01,Latest Forecast,Sweden,EdgeHub Core,Control Systems,SME,31,29150,0.038923,903650,35172.77,868477.23,15789.59,489477.29,378999.94,0.436396
2026-06-01,Latest Forecast,Sweden,EdgeHub Core,Control Systems,Systems Integrator,28,29150,0.09165,816200,74804.73,741395.27,15789.59,442108.52,299286.75,0.40368
2026-06-01,Latest Forecast,Sweden,EdgeHub Pro,Control Systems,Distributor,20,43700,0.143312,874000,125254.69,748745.31,25509.09,510181.8,238563.51,0.318618
2026-06-01,Latest Forecast,Sweden,EdgeHub Pro,Control Systems,Enterprise,25,43700,0.076669,1092500,83760.88,1008739.12,25509.09,637727.25,371011.87,0.367798
2026-06-01,Latest Forecast,Sweden,EdgeHub Pro,Control Systems,SME,21,43700,0.035945,917700,32986.73,884713.27,25509.09,535690.89,349022.38,0.394503
2026-06-01,Latest Forecast,Sweden,EdgeHub Pro,Control Systems,Systems Integrator,13,43700,0.087624,568100,49779.19,518320.81,25509.09,331618.17,186702.64,0.360207
2026-06-01,Latest Forecast,Sweden,Sensor Lite,Sensor Systems,Distributor,98,4050,0.126326,396900,50138.79,346761.21,1677.79,164423.42,182337.79,0.525831
2026-06-01,Latest Forecast,Sweden,Sensor Lite,Sensor Systems,Enterprise,143,4050,0.070879,579150,41049.57,538100.43,1677.79,239923.97,298176.46,0.554128
2026-06-01,Latest Forecast,Sweden,Sensor Lite,Sensor Systems,SME,93,4050,0.041508,376650,15633.99,361016.01,1677.79,156034.47,204981.54,0.567791
2026-06-01,Latest Forecast,Sweden,Sensor Lite,Sensor Systems,Systems Integrator,72,4050,0.106952,291600,31187.2,260412.8,1677.79,120800.88,139611.92,0.536118
2026-06-01,Latest Forecast,Sweden,Sensor X,Sensor Systems,Distributor,71,7900,0.148974,560900,83559.52,477340.48,3440.13,244249.23,233091.25,0.488312
2026-06-01,Latest Forecast,Sweden,Sensor X,Sensor Systems,Enterprise,108,7900,0.046537,853200,39705.37,813494.63,3440.13,371534.04,441960.59,0.543286
2026-06-01,Latest Forecast,Sweden,Sensor X,Sensor Systems,SME,75,7900,0.036845,592500,21830.66,570669.34,3440.13,258009.75,312659.59,0.547882
2026-06-01,Latest Forecast,Sweden,Sensor X,Sensor Systems,Systems Integrator,57,7900,0.09237,450300,41594.21,408705.79,3440.13,196087.41,212618.38,0.520224
2026-06-01,Latest Forecast,Sweden,Sensor X Pro,Sensor Systems,Distributor,50,11950,0.165421,597500,98839.05,498660.95,5741.28,287064.0,211596.95,0.42433
2026-06-01,Latest Forecast,Sweden,Sensor X Pro,Sensor Systems,Enterprise,82,11950,0.06124,979900,60009.08,919890.92,5741.28,470784.96,449105.96,0.488217
2026-06-01,Latest Forecast,Sweden,Sensor X Pro,Sensor Systems,SME,57,11950,0.06241,681150,42510.57,638639.43,5741.28,327252.96,311386.47,0.487578
2026-06-01,Latest Forecast,Sweden,Sensor X Pro,Sensor Systems,Systems Integrator,42,11950,0.094801,501900,47580.62,454319.38,5741.28,241133.76,213185.62,0.469242
2026-06-01,Latest Forecast,Sweden,Service Kit,Accessories & Services,Distributor,57,5000,0.157971,285000,45021.74,239978.26,1586.52,90431.64,149546.62,0.623167
2026-06-01,Latest Forecast,Sweden,Service Kit,Accessories & Services,Enterprise,80,5000,0.078121,400000,31248.4,368751.6,1586.52,126921.6,241830.0,0.655807
2026-06-01,Latest Forecast,Sweden,Service Kit,Accessories & Services,SME,53,5000,0.028612,265000,7582.18,257417.82,1586.52,84085.56,173332.26,0.67335
2026-06-01,Latest Forecast,Sweden,Service Kit,Accessories & Services,Systems Integrator,44,5000,0.096696,220000,21273.12,198726.88,1586.52,69806.88,128920.0,0.64873
2026-06-01,Latest Forecast,United Kingdom,Connectivity Pack,Accessories & Services,Distributor,105,3200,0.137853,336000,46318.61,289681.39,919.04,96499.2,193182.19,0.666878
2026-06-01,Latest Forecast,United Kingdom,Connectivity Pack,Accessories & Services,Enterprise,110,3200,0.076443,352000,26907.94,325092.06,919.04,101094.4,223997.66,0.689028
2026-06-01,Latest Forecast,United Kingdom,Connectivity Pack,Accessories & Services,SME,70,3200,0.026838,224000,6011.71,217988.29,919.04,64332.8,153655.49,0.70488
2026-06-01,Latest Forecast,United Kingdom,Connectivity Pack,Accessories & Services,Systems Integrator,67,3200,0.10831,214400,23221.66,191178.34,919.04,61575.68,129602.66,0.677915
2026-06-01,Latest Forecast,United Kingdom,Control Mini,Control Systems,Distributor,52,16000,0.14839,832000,123460.48,708539.52,7881.45,409835.4,298704.12,0.421577
2026-06-01,Latest Forecast,United Kingdom,Control Mini,Control Systems,Enterprise,68,16000,0.061503,1088000,66915.26,1021084.74,7881.45,535938.6,485146.14,0.475128
2026-06-01,Latest Forecast,United Kingdom,Control Mini,Control Systems,SME,38,16000,0.027613,608000,16788.7,591211.3,7881.45,299495.1,291716.2,0.493421
2026-06-01,Latest Forecast,United Kingdom,Control Mini,Control Systems,Systems Integrator,35,16000,0.107295,560000,60085.2,499914.8,7881.45,275850.75,224064.05,0.448204
2026-06-01,Latest Forecast,United Kingdom,EdgeHub Core,Control Systems,Distributor,47,30900,0.118751,1452300,172462.08,1279837.92,15680.37,736977.39,542860.53,0.424163
2026-06-01,Latest Forecast,United Kingdom,EdgeHub Core,Control Systems,Enterprise,53,30900,0.067775,1637700,110995.12,1526704.88,15680.37,831059.61,695645.27,0.455651
2026-06-01,Latest Forecast,United Kingdom,EdgeHub Core,Control Systems,SME,33,30900,0.034703,1019700,35386.65,984313.35,15680.37,517452.21,466861.14,0.474301
2026-06-01,Latest Forecast,United Kingdom,EdgeHub Core,Control Systems,Systems Integrator,35,30900,0.101626,1081500,109908.52,971591.48,15680.37,548812.95,422778.53,0.43514
2026-06-01,Latest Forecast,United Kingdom,EdgeHub Pro,Control Systems,Distributor,28,46350,0.133397,1297800,173122.63,1124677.37,25418.79,711726.12,412951.25,0.367173
2026-06-01,Latest Forecast,United Kingdom,EdgeHub Pro,Control Systems,Enterprise,39,46350,0.071378,1807650,129026.44,1678623.56,25418.79,991332.81,687290.75,0.409437
2026-06-01,Latest Forecast,United Kingdom,EdgeHub Pro,Control Systems,SME,21,46350,0.032802,973350,31927.83,941422.17,25418.79,533794.59,407627.58,0.432991
2026-06-01,Latest Forecast,United Kingdom,EdgeHub Pro,Control Systems,Systems Integrator,19,46350,0.104959,880650,92432.14,788217.86,25418.79,482957.01,305260.85,0.38728
2026-06-01,Latest Forecast,United Kingdom,Sensor Lite,Sensor Systems,Distributor,119,4300,0.121357,511700,62098.38,449601.62,1660.19,197562.61,252039.01,0.560583
2026-06-01,Latest Forecast,United Kingdom,Sensor Lite,Sensor Systems,Enterprise,114,4300,0.068089,490200,33377.23,456822.77,1660.19,189261.66,267561.11,0.5857
2026-06-01,Latest Forecast,United Kingdom,Sensor Lite,Sensor Systems,SME,90,4300,0.047102,387000,18228.47,368771.53,1660.19,149417.1,219354.43,0.594825
2026-06-01,Latest Forecast,United Kingdom,Sensor Lite,Sensor Systems,Systems Integrator,78,4300,0.096779,335400,32459.68,302940.32,1660.19,129494.82,173445.5,0.57254
2026-06-01,Latest Forecast,United Kingdom,Sensor X,Sensor Systems,Distributor,90,8400,0.124431,756000,94069.84,661930.16,3453.1,310779.0,351151.16,0.530496
2026-06-01,Latest Forecast,United Kingdom,Sensor X,Sensor Systems,Enterprise,101,8400,0.042018,848400,35648.07,812751.93,3453.1,348763.1,463988.83,0.570886
2026-06-01,Latest Forecast,United Kingdom,Sensor X,Sensor Systems,SME,58,8400,0.054281,487200,26445.7,460754.3,3453.1,200279.8,260474.5,0.565322
2026-06-01,Latest Forecast,United Kingdom,Sensor X,Sensor Systems,Systems Integrator,57,8400,0.09965,478800,47712.42,431087.58,3453.1,196826.7,234260.88,0.543418
2026-06-01,Latest Forecast,United Kingdom,Sensor X Pro,Sensor Systems,Distributor,62,12700,0.103664,787400,81625.03,705774.97,5490.22,340393.64,365381.33,0.517702
2026-06-01,Latest Forecast,United Kingdom,Sensor X Pro,Sensor Systems,Enterprise,78,12700,0.084006,990600,83216.34,907383.66,5490.22,428237.16,479146.5,0.528053
2026-06-01,Latest Forecast,United Kingdom,Sensor X Pro,Sensor Systems,SME,50,12700,0.03005,635000,19081.75,615918.25,5490.22,274511.0,341407.25,0.554306
2026-06-01,Latest Forecast,United Kingdom,Sensor X Pro,Sensor Systems,Systems Integrator,42,12700,0.112687,533400,60107.25,473292.75,5490.22,230589.24,242703.51,0.512798
2026-06-01,Latest Forecast,United Kingdom,Service Kit,Accessories & Services,Distributor,79,5300,0.122189,418700,51160.53,367539.47,1574.05,124349.95,243189.52,0.661669
2026-06-01,Latest Forecast,United Kingdom,Service Kit,Accessories & Services,Enterprise,93,5300,0.062075,492900,30596.77,462303.23,1574.05,146386.65,315916.58,0.683354
2026-06-01,Latest Forecast,United Kingdom,Service Kit,Accessories & Services,SME,46,5300,0.053942,243800,13151.06,230648.94,1574.05,72406.3,158242.64,0.686076
2026-06-01,Latest Forecast,United Kingdom,Service Kit,Accessories & Services,Systems Integrator,57,5300,0.094632,302100,28588.33,273511.67,1574.05,89720.85,183790.82,0.671967
2026-07-01,Latest Forecast,Denmark,Connectivity Pack,Accessories & Services,Distributor,35,3150,0.130112,110250,14344.85,95905.15,927.95,32478.25,63426.9,0.66135
2026-07-01,Latest Forecast,Denmark,Connectivity Pack,Accessories & Services,Enterprise,61,3150,0.088873,192150,17076.95,175073.05,927.95,56604.95,118468.1,0.676678
2026-07-01,Latest Forecast,Denmark,Connectivity Pack,Accessories & Services,SME,44,3150,0.04348,138600,6026.33,132573.67,927.95,40829.8,91743.87,0.692022
2026-07-01,Latest Forecast,Denmark,Connectivity Pack,Accessories & Services,Systems Integrator,35,3150,0.087881,110250,9688.88,100561.12,927.95,32478.25,68082.87,0.67703
2026-07-01,Latest Forecast,Denmark,Control Mini,Control Systems,Distributor,20,15750,0.127293,315000,40097.29,274902.71,7592.6,151852.0,123050.71,0.447615
2026-07-01,Latest Forecast,Denmark,Control Mini,Control Systems,Enterprise,33,15750,0.079609,519750,41376.78,478373.22,7592.6,250555.8,227817.42,0.476234
2026-07-01,Latest Forecast,Denmark,Control Mini,Control Systems,SME,23,15750,0.041755,362250,15125.75,347124.25,7592.6,174629.8,172494.45,0.496924
2026-07-01,Latest Forecast,Denmark,Control Mini,Control Systems,Systems Integrator,17,15750,0.100625,267750,26942.34,240807.66,7592.6,129074.2,111733.46,0.463995
2026-07-01,Latest Forecast,Denmark,EdgeHub Core,Control Systems,Distributor,13,30400,0.124638,395200,49256.94,345943.06,15509.45,201622.85,144320.21,0.417179
2026-07-01,Latest Forecast,Denmark,EdgeHub Core,Control Systems,Enterprise,25,30400,0.085511,760000,64988.36,695011.64,15509.45,387736.25,307275.39,0.442115
2026-07-01,Latest Forecast,Denmark,EdgeHub Core,Control Systems,SME,17,30400,0.014843,516800,7670.86,509129.14,15509.45,263660.65,245468.49,0.482134
2026-07-01,Latest Forecast,Denmark,EdgeHub Core,Control Systems,Systems Integrator,12,30400,0.10496,364800,38289.41,326510.59,15509.45,186113.4,140397.19,0.429993
2026-07-01,Latest Forecast,Denmark,EdgeHub Pro,Control Systems,Distributor,9,45550,0.129571,409950,53117.63,356832.37,25230.33,227072.97,129759.4,0.363642
2026-07-01,Latest Forecast,Denmark,EdgeHub Pro,Control Systems,Enterprise,16,45550,0.072228,728800,52639.77,676160.23,25230.33,403685.28,272474.95,0.402974
2026-07-01,Latest Forecast,Denmark,EdgeHub Pro,Control Systems,SME,9,45550,0.018183,409950,7454.12,402495.88,25230.33,227072.97,175422.91,0.435838
2026-07-01,Latest Forecast,Denmark,EdgeHub Pro,Control Systems,Systems Integrator,8,45550,0.116769,364400,42550.62,321849.38,25230.33,201842.64,120006.74,0.372866
2026-07-01,Latest Forecast,Denmark,Sensor Lite,Sensor Systems,Distributor,51,4250,0.147945,216750,32067.08,184682.92,1724.08,87928.08,96754.84,0.523897
2026-07-01,Latest Forecast,Denmark,Sensor Lite,Sensor Systems,Enterprise,77,4250,0.088969,327250,29115.11,298134.89,1724.08,132754.16,165380.73,0.554718
2026-07-01,Latest Forecast,Denmark,Sensor Lite,Sensor Systems,SME,49,4250,0.040226,208250,8377.06,199872.94,1724.08,84479.92,115393.02,0.577332
2026-07-01,Latest Forecast,Denmark,Sensor Lite,Sensor Systems,Systems Integrator,42,4250,0.09415,178500,16805.77,161694.23,1724.08,72411.36,89282.87,0.552171
2026-07-01,Latest Forecast,Denmark,Sensor X,Sensor Systems,Distributor,37,8250,0.126779,305250,38699.29,266550.71,3434.48,127075.76,139474.95,0.523259
2026-07-01,Latest Forecast,Denmark,Sensor X,Sensor Systems,Enterprise,64,8250,0.078526,528000,41461.73,486538.27,3434.48,219806.72,266731.55,0.548223
2026-07-01,Latest Forecast,Denmark,Sensor X,Sensor Systems,SME,36,8250,0.028775,297000,8546.17,288453.83,3434.48,123641.28,164812.55,0.571365
2026-07-01,Latest Forecast,Denmark,Sensor X,Sensor Systems,Systems Integrator,33,8250,0.092642,272250,25221.78,247028.22,3434.48,113337.84,133690.38,0.541195
2026-07-01,Latest Forecast,Denmark,Sensor X Pro,Sensor Systems,Distributor,21,12500,0.145725,262500,38252.81,224247.19,5708.85,119885.85,104361.34,0.465385
2026-07-01,Latest Forecast,Denmark,Sensor X Pro,Sensor Systems,Enterprise,41,12500,0.07103,512500,36402.88,476097.12,5708.85,234062.85,242034.27,0.508372
2026-07-01,Latest Forecast,Denmark,Sensor X Pro,Sensor Systems,SME,28,12500,0.035501,350000,12425.35,337574.65,5708.85,159847.8,177726.85,0.526482
2026-07-01,Latest Forecast,Denmark,Sensor X Pro,Sensor Systems,Systems Integrator,20,12500,0.105963,250000,26490.75,223509.25,5708.85,114177.0,109332.25,0.489162
2026-07-01,Latest Forecast,Denmark,Service Kit,Accessories & Services,Distributor,29,5200,0.141015,150800,21265.06,129534.94,1581.83,45873.07,83661.87,0.645863
2026-07-01,Latest Forecast,Denmark,Service Kit,Accessories & Services,Enterprise,51,5200,0.061537,265200,16319.61,248880.39,1581.83,80673.33,168207.06,0.675855
2026-07-01,Latest Forecast,Denmark,Service Kit,Accessories & Services,SME,32,5200,0.03737,166400,6218.37,160181.63,1581.83,50618.56,109563.07,0.683993
2026-07-01,Latest Forecast,Denmark,Service Kit,Accessories & Services,Systems Integrator,22,5200,0.096872,114400,11082.16,103317.84,1581.83,34800.26,68517.58,0.663173
2026-07-01,Latest Forecast,Germany,Connectivity Pack,Accessories & Services,Distributor,150,2950,0.153731,442500,68025.97,374474.03,910.75,136612.5,237861.53,0.635188
2026-07-01,Latest Forecast,Germany,Connectivity Pack,Accessories & Services,Enterprise,96,2950,0.054174,283200,15342.08,267857.92,910.75,87432.0,180425.92,0.673588
2026-07-01,Latest Forecast,Germany,Connectivity Pack,Accessories & Services,SME,58,2950,0.040161,171100,6871.55,164228.45,910.75,52823.5,111404.95,0.678354
2026-07-01,Latest Forecast,Germany,Connectivity Pack,Accessories & Services,Systems Integrator,96,2950,0.094445,283200,26746.82,256453.18,910.75,87432.0,169021.18,0.659072
2026-07-01,Latest Forecast,Germany,Control Mini,Control Systems,Distributor,92,14800,0.121419,1361600,165324.11,1196275.89,7781.38,715886.96,480388.93,0.40157
2026-07-01,Latest Forecast,Germany,Control Mini,Control Systems,Enterprise,57,14800,0.05,843600,42180.0,801420.0,7781.38,443538.66,357881.34,0.446559
2026-07-01,Latest Forecast,Germany,Control Mini,Control Systems,SME,37,14800,0.047052,547600,25765.68,521834.32,7781.38,287911.06,233923.26,0.448271
2026-07-01,Latest Forecast,Germany,Control Mini,Control Systems,Systems Integrator,56,14800,0.095382,828800,79052.6,749747.4,7781.38,435757.28,313990.12,0.418795
2026-07-01,Latest Forecast,Germany,EdgeHub Core,Control Systems,Distributor,74,28600,0.154056,2116400,326044.12,1790355.88,15702.92,1162016.08,628339.8,0.350958
2026-07-01,Latest Forecast,Germany,EdgeHub Core,Control Systems,Enterprise,53,28600,0.078015,1515800,118255.14,1397544.86,15702.92,832254.76,565290.1,0.404488
2026-07-01,Latest Forecast,Germany,EdgeHub Core,Control Systems,SME,32,28600,0.050824,915200,46514.12,868685.88,15702.92,502493.44,366192.44,0.421548
2026-07-01,Latest Forecast,Germany,EdgeHub Core,Control Systems,Systems Integrator,50,28600,0.099424,1430000,142176.32,1287823.68,15702.92,785146.0,502677.68,0.390331
2026-07-01,Latest Forecast,Germany,EdgeHub Pro,Control Systems,Distributor,53,42900,0.131486,2273700,298959.72,1974740.28,25099.88,1330293.64,644446.64,0.326345
2026-07-01,Latest Forecast,Germany,EdgeHub Pro,Control Systems,Enterprise,36,42900,0.066264,1544400,102338.12,1442061.88,25099.88,903595.68,538466.2,0.3734
2026-07-01,Latest Forecast,Germany,EdgeHub Pro,Control Systems,SME,20,42900,0.030581,858000,26238.5,831761.5,25099.88,501997.6,329763.9,0.396464
2026-07-01,Latest Forecast,Germany,EdgeHub Pro,Control Systems,Systems Integrator,37,42900,0.09989,1587300,158555.4,1428744.6,25099.88,928695.56,500049.04,0.349992
2026-07-01,Latest Forecast,Germany,Sensor Lite,Sensor Systems,Distributor,158,4000,0.152088,632000,96119.62,535880.38,1719.04,271608.32,264272.06,0.493155
2026-07-01,Latest Forecast,Germany,Sensor Lite,Sensor Systems,Enterprise,124,4000,0.06586,496000,32666.56,463333.44,1719.04,213160.96,250172.48,0.53994
2026-07-01,Latest Forecast,Germany,Sensor Lite,Sensor Systems,SME,81,4000,0.032436,324000,10509.26,313490.74,1719.04,139242.24,174248.5,0.555833
