date,scenario,cost_centre,account,amount,headcount,average_employee_cost,seasonality_profile
2026-04-01,Actual,Sales,Payroll,5256426.0,50,105128.52,payroll
2026-04-01,Actual,Operations,Payroll,3557467.66,38,93617.57,payroll
2026-04-01,Actual,Product & R&D,Payroll,6635914.35,57,116419.55,payroll
2026-04-01,Actual,Finance,Payroll,1213481.94,11,110316.54,payroll
2026-04-01,Actual,People,Payroll,843687.28,8,105460.91,payroll
2026-04-01,Actual,Technology,Payroll,1994443.56,18,110802.42,payroll
2026-04-01,Actual,Corporate,Payroll,1240454.79,9,137828.31,payroll
2026-04-01,Actual,Operations,Contractors,531194.4,0,0.0,flat
2026-04-01,Actual,Product & R&D,Contractors,1931735.49,0,0.0,project
2026-04-01,Actual,Technology,Contractors,722004.73,0,0.0,project
2026-04-01,Actual,Sales,Marketing,3137962.33,0,0.0,commercial
2026-04-01,Actual,Technology,Software,1158566.2,0,0.0,flat
2026-04-01,Actual,Product & R&D,Software,366726.15,0,0.0,flat
2026-04-01,Actual,Finance,Software,167647.51,0,0.0,flat
2026-04-01,Actual,Sales,Travel,670986.64,0,0.0,travel
2026-04-01,Actual,Operations,Travel,173244.73,0,0.0,travel
2026-04-01,Actual,Corporate,Travel,113975.93,0,0.0,travel
2026-04-01,Actual,Corporate,Facilities,1291925.97,0,0.0,flat
2026-04-01,Actual,Finance,Professional Services,250691.79,0,0.0,year_end
2026-04-01,Actual,People,Professional Services,201944.73,0,0.0,flat
2026-04-01,Actual,Corporate,Professional Services,357899.47,0,0.0,year_end
2026-04-01,Actual,Product & R&D,R&D,1776913.91,0,0.0,project
2026-04-01,Actual,Sales,Other OPEX,200994.96,0,0.0,flat
2026-04-01,Actual,Operations,Other OPEX,163877.29,0,0.0,flat
2026-04-01,Actual,Product & R&D,Other OPEX,148453.0,0,0.0,flat
2026-04-01,Actual,Finance,Other OPEX,87483.64,0,0.0,flat
2026-04-01,Actual,People,Other OPEX,73455.59,0,0.0,flat
2026-04-01,Actual,Technology,Other OPEX,109147.77,0,0.0,flat
2026-04-01,Actual,Corporate,Other OPEX,125283.21,0,0.0,flat
2026-05-01,Actual,Sales,Payroll,5277188.0,50,105543.76,payroll
2026-05-01,Actual,Operations,Payroll,3573550.02,38,94040.79,payroll
2026-05-01,Actual,Product & R&D,Payroll,6680088.21,57,117194.53,payroll
2026-05-01,Actual,Finance,Payroll,1217741.91,11,110703.81,payroll
2026-05-01,Actual,People,Payroll,840866.0,8,105108.25,payroll
2026-05-01,Actual,Technology,Payroll,2001190.32,18,111177.24,payroll
2026-05-01,Actual,Corporate,Payroll,1244137.05,9,138237.45,payroll
2026-05-01,Actual,Operations,Contractors,569360.23,0,0.0,flat
2026-05-01,Actual,Product & R&D,Contractors,1856325.38,0,0.0,project
2026-05-01,Actual,Technology,Contractors,703301.75,0,0.0,project
2026-05-01,Actual,Sales,Marketing,3226708.53,0,0.0,commercial
2026-05-01,Actual,Technology,Software,1107078.75,0,0.0,flat
2026-05-01,Actual,Product & R&D,Software,344484.65,0,0.0,flat
2026-05-01,Actual,Finance,Software,173271.7,0,0.0,flat
2026-05-01,Actual,Sales,Travel,647131.0,0,0.0,travel
2026-05-01,Actual,Operations,Travel,175295.14,0,0.0,travel
2026-05-01,Actual,Corporate,Travel,120203.04,0,0.0,travel
2026-05-01,Actual,Corporate,Facilities,1264579.57,0,0.0,flat
2026-05-01,Actual,Finance,Professional Services,260161.87,0,0.0,year_end
2026-05-01,Actual,People,Professional Services,207960.17,0,0.0,flat
2026-05-01,Actual,Corporate,Professional Services,389349.43,0,0.0,year_end
2026-05-01,Actual,Product & R&D,R&D,1857290.15,0,0.0,project
2026-05-01,Actual,Sales,Other OPEX,201506.88,0,0.0,flat
2026-05-01,Actual,Operations,Other OPEX,172608.23,0,0.0,flat
2026-05-01,Actual,Product & R&D,Other OPEX,162819.51,0,0.0,flat
2026-05-01,Actual,Finance,Other OPEX,82145.52,0,0.0,flat
2026-05-01,Actual,People,Other OPEX,76803.13,0,0.0,flat
2026-05-01,Actual,Technology,Other OPEX,109523.47,0,0.0,flat
2026-05-01,Actual,Corporate,Other OPEX,128573.46,0,0.0,flat
2026-06-01,Actual,Sales,Payroll,5394738.69,51,105779.19,payroll
2026-06-01,Actual,Operations,Payroll,3601893.84,38,94786.68,payroll
2026-06-01,Actual,Product & R&D,Payroll,6722679.08,58,115908.26,payroll
2026-06-01,Actual,Finance,Payroll,1227855.86,11,111623.26,payroll
2026-06-01,Actual,People,Payroll,843331.76,8,105416.47,payroll
2026-06-01,Actual,Technology,Payroll,2009858.22,18,111658.79,payroll
2026-06-01,Actual,Corporate,Payroll,1247773.41,9,138641.49,payroll
2026-06-01,Actual,Operations,Contractors,537921.72,0,0.0,flat
2026-06-01,Actual,Product & R&D,Contractors,2041651.0,0,0.0,project
2026-06-01,Actual,Technology,Contractors,726742.8,0,0.0,project
2026-06-01,Actual,Sales,Marketing,2704115.18,0,0.0,commercial
2026-06-01,Actual,Technology,Software,1038406.92,0,0.0,flat
2026-06-01,Actual,Product & R&D,Software,346961.7,0,0.0,flat
2026-06-01,Actual,Finance,Software,168089.27,0,0.0,flat
2026-06-01,Actual,Sales,Travel,654470.1,0,0.0,travel
2026-06-01,Actual,Operations,Travel,171959.99,0,0.0,travel
2026-06-01,Actual,Corporate,Travel,110023.72,0,0.0,travel
2026-06-01,Actual,Corporate,Facilities,1239574.9,0,0.0,flat
2026-06-01,Actual,Finance,Professional Services,247133.18,0,0.0,year_end
2026-06-01,Actual,People,Professional Services,185947.77,0,0.0,flat
2026-06-01,Actual,Corporate,Professional Services,393409.76,0,0.0,year_end
2026-06-01,Actual,Product & R&D,R&D,1822780.65,0,0.0,project
2026-06-01,Actual,Sales,Other OPEX,192138.73,0,0.0,flat
2026-06-01,Actual,Operations,Other OPEX,185136.89,0,0.0,flat
2026-06-01,Actual,Product & R&D,Other OPEX,158540.21,0,0.0,flat
2026-06-01,Actual,Finance,Other OPEX,88460.09,0,0.0,flat
2026-06-01,Actual,People,Other OPEX,74551.67,0,0.0,flat
2026-06-01,Actual,Technology,Other OPEX,111475.45,0,0.0,flat
2026-06-01,Actual,Corporate,Other OPEX,127592.94,0,0.0,flat
2026-07-01,Actual,Sales,Payroll,5422426.08,51,106322.08,payroll
2026-07-01,Actual,Operations,Payroll,3608238.32,38,94953.64,payroll
2026-07-01,Actual,Product & R&D,Payroll,6774944.04,58,116809.38,payroll
2026-07-01,Actual,Finance,Payroll,1233116.39,11,112101.49,payroll
2026-07-01,Actual,People,Payroll,850543.44,8,106317.93,payroll
2026-07-01,Actual,Technology,Payroll,2117985.1,19,111472.9,payroll
2026-07-01,Actual,Corporate,Payroll,1258196.58,9,139799.62,payroll
2026-07-01,Actual,Operations,Contractors,558471.83,0,0.0,flat
2026-07-01,Actual,Product & R&D,Contractors,1719625.21,0,0.0,project
2026-07-01,Actual,Technology,Contractors,624594.34,0,0.0,project
2026-07-01,Actual,Sales,Marketing,1942190.05,0,0.0,commercial
2026-07-01,Actual,Technology,Software,1120343.1,0,0.0,flat
2026-07-01,Actual,Product & R&D,Software,346769.33,0,0.0,flat
2026-07-01,Actual,Finance,Software,155177.54,0,0.0,flat
2026-07-01,Actual,Sales,Travel,350665.46,0,0.0,travel
2026-07-01,Actual,Operations,Travel,89773.66,0,0.0,travel
2026-07-01,Actual,Corporate,Travel,61198.71,0,0.0,travel
2026-07-01,Actual,Corporate,Facilities,1371384.68,0,0.0,flat
2026-07-01,Actual,Finance,Professional Services,227291.12,0,0.0,year_end
2026-07-01,Actual,People,Professional Services,195568.79,0,0.0,flat
2026-07-01,Actual,Corporate,Professional Services,333716.95,0,0.0,year_end
2026-07-01,Actual,Product & R&D,R&D,1459671.04,0,0.0,project
2026-07-01,Actual,Sales,Other OPEX,194745.08,0,0.0,flat
2026-07-01,Actual,Operations,Other OPEX,179740.36,0,0.0,flat
2026-07-01,Actual,Product & R&D,Other OPEX,154132.24,0,0.0,flat
2026-07-01,Actual,Finance,Other OPEX,88374.51,0,0.0,flat
2026-07-01,Actual,People,Other OPEX,71777.12,0,0.0,flat
2026-07-01,Actual,Technology,Other OPEX,102529.09,0,0.0,flat
2026-07-01,Actual,Corporate,Other OPEX,129726.14,0,0.0,flat
2026-08-01,Actual,Sales,Payroll,5404968.27,51,105979.77,payroll
2026-08-01,Actual,Operations,Payroll,3715818.21,39,95277.39,payroll
2026-08-01,Actual,Product & R&D,Payroll,6942960.11,59,117677.29,payroll
2026-08-01,Actual,Finance,Payroll,1237053.84,11,112459.44,payroll
2026-08-01,Actual,People,Payroll,852833.12,8,106604.14,payroll
2026-08-01,Actual,Technology,Payroll,2133857.13,19,112308.27,payroll
2026-08-01,Actual,Corporate,Payroll,1267487.01,9,140831.89,payroll
2026-08-01,Actual,Operations,Contractors,549088.31,0,0.0,flat
2026-08-01,Actual,Product & R&D,Contractors,3607368.38,0,0.0,project
2026-08-01,Actual,Technology,Contractors,673087.13,0,0.0,project
2026-08-01,Actual,Sales,Marketing,3530504.22,0,0.0,commercial
2026-08-01,Actual,Technology,Software,1121225.97,0,0.0,flat
2026-08-01,Actual,Product & R&D,Software,371813.57,0,0.0,flat
2026-08-01,Actual,Finance,Software,166152.46,0,0.0,flat
2026-08-01,Actual,Sales,Travel,438322.8,0,0.0,travel
2026-08-01,Actual,Operations,Travel,114267.62,0,0.0,travel
2026-08-01,Actual,Corporate,Travel,75494.56,0,0.0,travel
2026-08-01,Actual,Corporate,Facilities,1357674.87,0,0.0,flat
2026-08-01,Actual,Finance,Professional Services,256833.23,0,0.0,year_end
2026-08-01,Actual,People,Professional Services,206796.93,0,0.0,flat
2026-08-01,Actual,Corporate,Professional Services,355958.56,0,0.0,year_end
2026-08-01,Actual,Product & R&D,R&D,1622206.85,0,0.0,project
2026-08-01,Actual,Sales,Other OPEX,183704.42,0,0.0,flat
2026-08-01,Actual,Operations,Other OPEX,175184.88,0,0.0,flat
2026-08-01,Actual,Product & R&D,Other OPEX,160390.32,0,0.0,flat
2026-08-01,Actual,Finance,Other OPEX,83581.57,0,0.0,flat
2026-08-01,Actual,People,Other OPEX,72600.56,0,0.0,flat
2026-08-01,Actual,Technology,Other OPEX,109954.33,0,0.0,flat
2026-08-01,Actual,Corporate,Other OPEX,134588.8,0,0.0,flat
